scenario_id,model,basis,history_window_years,scheduled_fits,successful_fits,conditional_mpe_pct,conditional_mape_pct
long_stable_break,regularized_poisson_break_interaction,gross,5.0,50.0,0.0,,
long_stable_break,regularized_tweedie,gross,5.0,50.0,0.0,,
long_stable_break,chain_ladder,ceded,15.0,50.0,7.0,115.95727389079036,117.14098270874779
long_stable_break,inflation_adjusted_chain_ladder,ceded,15.0,50.0,7.0,127.47171661930442,129.05995035239206
long_stable_break,cashflow_uplift,ceded,15.0,50.0,7.0,115.95727389079036,117.14098270874779
long_stable_break,regularized_poisson,ceded,15.0,50.0,50.0,103.9105071579463,105.27706166838912
long_stable_break,regularized_poisson_break_interaction,ceded,15.0,50.0,50.0,56.40946666518384,61.70701165376582
long_stable_break,regularized_tweedie,ceded,15.0,50.0,50.0,95.19692542177046,97.5694718683089
long_stable_break,chain_ladder,ceded,10.0,50.0,0.0,,
long_stable_break,inflation_adjusted_chain_ladder,ceded,10.0,50.0,0.0,,
long_stable_break,cashflow_uplift,ceded,10.0,50.0,0.0,,
long_stable_break,regularized_poisson,ceded,10.0,50.0,50.0,488.456291197798,488.456291197798
long_stable_break,regularized_poisson_break_interaction,ceded,10.0,50.0,50.0,363.84249396967397,363.84249396967397
long_stable_break,regularized_tweedie,ceded,10.0,50.0,50.0,437.4068484945017,437.4068484945017
long_stable_break,chain_ladder,ceded,7.0,50.0,0.0,,
long_stable_break,inflation_adjusted_chain_ladder,ceded,7.0,50.0,0.0,,
long_stable_break,cashflow_uplift,ceded,7.0,50.0,0.0,,
long_stable_break,regularized_poisson,ceded,7.0,50.0,0.0,,
long_stable_break,regularized_poisson_break_interaction,ceded,7.0,50.0,0.0,,
long_stable_break,regularized_tweedie,ceded,7.0,50.0,0.0,,
long_stable_break,chain_ladder,ceded,5.0,50.0,0.0,,
long_stable_break,inflation_adjusted_chain_ladder,ceded,5.0,50.0,0.0,,
long_stable_break,cashflow_uplift,ceded,5.0,50.0,0.0,,
long_stable_break,regularized_poisson,ceded,5.0,50.0,0.0,,
long_stable_break,regularized_poisson_break_interaction,ceded,5.0,50.0,0.0,,
long_stable_break,regularized_tweedie,ceded,5.0,50.0,0.0,,
long_emerging_break,chain_ladder,gross,15.0,50.0,50.0,60.75991261101765,60.75991261101765
long_emerging_break,inflation_adjusted_chain_ladder,gross,15.0,50.0,50.0,74.65437634945339,74.65437634945339
long_emerging_break,cashflow_uplift,gross,15.0,50.0,50.0,75.24475492661249,75.24475492661249
long_emerging_break,regularized_poisson,gross,15.0,50.0,50.0,39.50040305402834,39.50040305402834
long_emerging_break,regularized_poisson_break_interaction,gross,15.0,50.0,50.0,41.09853215841322,41.09853215841322
long_emerging_break,regularized_tweedie,gross,15.0,50.0,50.0,31.588746224798705,31.602285611299738
long_emerging_break,chain_ladder,gross,10.0,50.0,0.0,,
long_emerging_break,inflation_adjusted_chain_ladder,gross,10.0,50.0,0.0,,
long_emerging_break,cashflow_uplift,gross,10.0,50.0,0.0,,
long_emerging_break,regularized_poisson,gross,10.0,50.0,50.0,83.79334390730925,83.79334390730925
long_emerging_break,regularized_poisson_break_interaction,gross,10.0,50.0,50.0,138.80627875121647,138.80627875121647
long_emerging_break,regularized_tweedie,gross,10.0,50.0,50.0,68.44151134674658,68.44151134674658
long_emerging_break,chain_ladder,gross,7.0,50.0,0.0,,
long_emerging_break,inflation_adjusted_chain_ladder,gross,7.0,50.0,0.0,,
long_emerging_break,cashflow_uplift,gross,7.0,50.0,0.0,,
long_emerging_break,regularized_poisson,gross,7.0,50.0,0.0,,
long_emerging_break,regularized_poisson_break_interaction,gross,7.0,50.0,0.0,,
long_emerging_break,regularized_tweedie,gross,7.0,50.0,0.0,,
long_emerging_break,chain_ladder,gross,5.0,50.0,0.0,,
long_emerging_break,inflation_adjusted_chain_ladder,gross,5.0,50.0,0.0,,
long_emerging_break,cashflow_uplift,gross,5.0,50.0,0.0,,
long_emerging_break,regularized_poisson,gross,5.0,50.0,0.0,,
long_emerging_break,regularized_poisson_break_interaction,gross,5.0,50.0,0.0,,
long_emerging_break,regularized_tweedie,gross,5.0,50.0,0.0,,
long_emerging_break,chain_ladder,ceded,15.0,50.0,7.0,94.9432740039039,98.9584881139513
long_emerging_break,inflation_adjusted_chain_ladder,ceded,15.0,50.0,7.0,117.42742427991915,120.56752549063364
long_emerging_break,cashflow_uplift,ceded,15.0,50.0,7.0,117.31033458185291,118.89590772193323
long_emerging_break,regularized_poisson,ceded,15.0,50.0,50.0,113.1091822216572,114.6745218612154
long_emerging_break,regularized_poisson_break_interaction,ceded,15.0,50.0,50.0,73.97187768463331,80.07783178226873
long_emerging_break,regularized_tweedie,ceded,15.0,50.0,50.0,96.3435575480777,99.57680133723599
long_emerging_break,chain_ladder,ceded,10.0,50.0,0.0,,
long_emerging_break,inflation_adjusted_chain_ladder,ceded,10.0,50.0,0.0,,
long_emerging_break,cashflow_uplift,ceded,10.0,50.0,0.0,,
long_emerging_break,regularized_poisson,ceded,10.0,50.0,50.0,615.9381266195736,615.9381266195736
long_emerging_break,regularized_poisson_break_interaction,ceded,10.0,50.0,50.0,384.45581258377473,384.45581258377473
long_emerging_break,regularized_tweedie,ceded,10.0,50.0,50.0,448.5576600823559,448.9811436809468
long_emerging_break,chain_ladder,ceded,7.0,50.0,0.0,,
long_emerging_break,inflation_adjusted_chain_ladder,ceded,7.0,50.0,0.0,,
long_emerging_break,cashflow_uplift,ceded,7.0,50.0,0.0,,
long_emerging_break,regularized_poisson,ceded,7.0,50.0,0.0,,
long_emerging_break,regularized_poisson_break_interaction,ceded,7.0,50.0,0.0,,
long_emerging_break,regularized_tweedie,ceded,7.0,50.0,0.0,,
long_emerging_break,chain_ladder,ceded,5.0,50.0,0.0,,
long_emerging_break,inflation_adjusted_chain_ladder,ceded,5.0,50.0,0.0,,
long_emerging_break,cashflow_uplift,ceded,5.0,50.0,0.0,,
long_emerging_break,regularized_poisson,ceded,5.0,50.0,0.0,,
long_emerging_break,regularized_poisson_break_interaction,ceded,5.0,50.0,0.0,,
long_emerging_break,regularized_tweedie,ceded,5.0,50.0,0.0,,
long_shock_break,chain_ladder,gross,15.0,50.0,50.0,59.073251032810404,59.073251032810404
long_shock_break,inflation_adjusted_chain_ladder,gross,15.0,50.0,50.0,74.7942926381295,74.7942926381295
long_shock_break,cashflow_uplift,gross,15.0,50.0,50.0,78.28590921865947,78.28590921865947
long_shock_break,regularized_poisson,gross,15.0,50.0,50.0,51.06136467097352,51.06136467097352
long_shock_break,regularized_poisson_break_interaction,gross,15.0,50.0,50.0,41.98710373383187,41.98710373383187
long_shock_break,regularized_tweedie,gross,15.0,50.0,50.0,48.55386697635975,48.55386697635975
long_shock_break,chain_ladder,gross,10.0,50.0,0.0,,
long_shock_break,inflation_adjusted_chain_ladder,gross,10.0,50.0,0.0,,
long_shock_break,cashflow_uplift,gross,10.0,50.0,0.0,,
long_shock_break,regularized_poisson,gross,10.0,50.0,50.0,105.37736058655122,105.37736058655122
long_shock_break,regularized_poisson_break_interaction,gross,10.0,50.0,50.0,116.85547836909649,116.85547836909649
long_shock_break,regularized_tweedie,gross,10.0,50.0,50.0,100.36126667102327,100.36126667102327
long_shock_break,chain_ladder,gross,7.0,50.0,0.0,,
long_shock_break,inflation_adjusted_chain_ladder,gross,7.0,50.0,0.0,,
long_shock_break,cashflow_uplift,gross,7.0,50.0,0.0,,
long_shock_break,regularized_poisson,gross,7.0,50.0,0.0,,
long_shock_break,regularized_poisson_break_interaction,gross,7.0,50.0,0.0,,
long_shock_break,regularized_tweedie,gross,7.0,50.0,0.0,,
long_shock_break,chain_ladder,gross,5.0,50.0,0.0,,
long_shock_break,inflation_adjusted_chain_ladder,gross,5.0,50.0,0.0,,
long_shock_break,cashflow_uplift,gross,5.0,50.0,0.0,,
long_shock_break,regularized_poisson,gross,5.0,50.0,0.0,,
long_shock_break,regularized_poisson_break_interaction,gross,5.0,50.0,0.0,,
long_shock_break,regularized_tweedie,gross,5.0,50.0,0.0,,
long_shock_break,chain_ladder,ceded,15.0,50.0,8.0,141.52076791159445,145.81705059830762
long_shock_break,inflation_adjusted_chain_ladder,ceded,15.0,50.0,8.0,161.71337232716448,165.58871899157242
long_shock_break,cashflow_uplift,ceded,15.0,50.0,8.0,177.7811211757248,179.3667915157201
long_shock_break,regularized_poisson,ceded,15.0,50.0,50.0,87.2832715812685,88.49514292054911
long_shock_break,regularized_poisson_break_interaction,ceded,15.0,50.0,50.0,45.520190427311945,52.20940034877855
long_shock_break,regularized_tweedie,ceded,15.0,50.0,50.0,69.86149061336135,76.54743973241803
long_shock_break,chain_ladder,ceded,10.0,50.0,0.0,,
long_shock_break,inflation_adjusted_chain_ladder,ceded,10.0,50.0,0.0,,
long_shock_break,cashflow_uplift,ceded,10.0,50.0,0.0,,
long_shock_break,regularized_poisson,ceded,10.0,50.0,50.0,230.60074028666423,230.60074028666423
long_shock_break,regularized_poisson_break_interaction,ceded,10.0,50.0,50.0,140.53284207587322,140.53284207587322
long_shock_break,regularized_tweedie,ceded,10.0,50.0,50.0,169.47521820340506,170.45996743920514
long_shock_break,chain_ladder,ceded,7.0,50.0,0.0,,
long_shock_break,inflation_adjusted_chain_ladder,ceded,7.0,50.0,0.0,,
long_shock_break,cashflow_uplift,ceded,7.0,50.0,0.0,,
long_shock_break,regularized_poisson,ceded,7.0,50.0,0.0,,
long_shock_break,regularized_poisson_break_interaction,ceded,7.0,50.0,0.0,,
long_shock_break,regularized_tweedie,ceded,7.0,50.0,0.0,,
long_shock_break,chain_ladder,ceded,5.0,50.0,0.0,,
long_shock_break,inflation_adjusted_chain_ladder,ceded,5.0,50.0,0.0,,
long_shock_break,cashflow_uplift,ceded,5.0,50.0,0.0,,
long_shock_break,regularized_poisson,ceded,5.0,50.0,0.0,,
long_shock_break,regularized_poisson_break_interaction,ceded,5.0,50.0,0.0,,
long_shock_break,regularized_tweedie,ceded,5.0,50.0,0.0,,
