scenario_id,simulation_id,seed,frequency_scenario,tail_type,inflation_scenario,structural_break,clause_type,basis,model,history_window_years,history_start_ay,evaluation_start_ay,evaluation_end_ay,success,success_or_failure,applicability_status,applicability_reason,fit_attempted,available_calendar_diagonals,potential_validation_folds,maximum_development_year,failure_type,failure_category,failure_message,failure_reason,fit_min_accident_year,fit_max_accident_year,fit_received_pre_window_ay,future_cells_hidden_from_fit,evaluation_truth_used_for_fitting,observed_target_paid,true_target_reserve,true_target_ultimate,estimated_target_reserve,true_reserve,estimated_reserve,selected_alpha,selected_power,runtime_seconds,pipeline_reconciliation_passed,model_reconciliation_passed,target_estimate_reconciliation_passed,target_truth_reconciliation_passed,signed_error,absolute_error,percentage_error,absolute_percentage_error,normalised_error
long_shock_break,13,20260829,constant,long,shock,True,none,ceded,regularized_tweedie,5,2020,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,5,0.0,14,not_applicable_by_design,not_applicable_by_design,"Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 5 calendar diagonals are available, giving 0 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2020,2024,False,True,False,53433149.9881222,334305825.948522,387738975.9366441,,334305825.948522,,,,7.999988156370819e-07,True,False,False,True,,,,,
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,chain_ladder,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,110282012.58889633,114866079.21356876,110282012.58889633,,,0.023181700002169237,True,True,True,True,-4584066.624672428,4584066.624672428,-3.9907922826802,3.9907922826802,-0.039907922826802
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,109738688.40123375,114866079.21356876,109738688.40123375,,,0.04496410000137985,True,True,True,True,-5127390.812335014,5127390.812335014,-4.463798927794631,4.463798927794631,-0.044637989277946315
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,cashflow_uplift,15,2010,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,15,,6,,,,,2010,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,110282012.58889633,114866079.21356876,110282012.58889633,,,0.0344318999996176,True,True,True,True,-4584066.624672428,4584066.624672428,-3.9907922826802,3.9907922826802,-0.039907922826802
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_poisson,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,111945413.53374666,114866079.21356876,111945413.53374666,0.001,,1.3531489999950281,True,True,True,True,-2920665.679822102,2920665.679822102,-2.5426702990286216,2.5426702990286216,-0.025426702990286217
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_poisson_break_interaction,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,111945413.53378281,114866079.21356876,111945413.53378281,0.001,,1.3784264999994775,True,True,True,True,-2920665.679785952,2920665.679785952,-2.54267029899715,2.54267029899715,-0.0254267029899715
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_tweedie,15,2010,2020,2024,True,success,applicable_by_design,Geometry supplies 10 potential rolling validation folds under the frozen requirements.,True,15,10.0,6,,,,,2010,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,113906120.87727226,114866079.21356876,113906120.87727226,0.1,1.9,5.508956500001659,True,True,True,True,-959958.3362964988,959958.3362964988,-0.8357195987439101,0.8357195987439101,-0.0083571959874391
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,chain_ladder,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,111238843.54308963,114866079.21356876,111238843.54308963,,,0.021150300002773292,True,True,True,True,-3627235.6704791337,3627235.6704791337,-3.1577953172189934,3.1577953172189934,-0.031577953172189935
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,110829324.80792555,114866079.21356876,110829324.80792555,,,0.03799569999682717,True,True,True,True,-4036754.40564321,4036754.40564321,-3.514313741080805,3.514313741080805,-0.03514313741080805
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,cashflow_uplift,10,2015,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,10,,6,,,,,2015,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,111238843.54308963,114866079.21356876,111238843.54308963,,,0.030215300001145806,True,True,True,True,-3627235.6704791337,3627235.6704791337,-3.1577953172189934,3.1577953172189934,-0.031577953172189935
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_poisson,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,100825345.84364656,114866079.21356876,100825345.84364656,0.0001,,0.6766285999983666,True,True,True,True,-14040733.369922206,14040733.369922206,-12.223568059476012,12.223568059476012,-0.12223568059476012
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_poisson_break_interaction,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,100825345.83424206,114866079.21356876,100825345.83424206,0.0001,,0.6975135000029695,True,True,True,True,-14040733.379326701,14040733.379326701,-12.223568067663368,12.223568067663368,-0.12223568067663368
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_tweedie,10,2015,2020,2024,True,success,applicable_by_design,Geometry supplies 5 potential rolling validation folds under the frozen requirements.,True,10,5.0,6,,,,,2015,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,94099278.73626113,114866079.21356876,94099278.73626113,0.01,1.9,2.737069100003282,True,True,True,True,-20766800.477307633,20766800.477307633,-18.079141047981828,18.079141047981828,-0.18079141047981828
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,chain_ladder,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,113065533.72763808,114866079.21356876,113065533.72763808,,,0.01973069999803556,True,True,True,True,-1800545.4859306812,1800545.4859306812,-1.567517145408049,1.567517145408049,-0.01567517145408049
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,112460525.33101192,114866079.21356876,112460525.33101192,,,0.03243329999531852,True,True,True,True,-2405553.882556841,2405553.882556841,-2.094224769424079,2.094224769424079,-0.020942247694240794
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,cashflow_uplift,7,2018,2020,2024,True,success,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,7,,6,,,,,2018,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,113065533.72763808,114866079.21356876,113065533.72763808,,,0.027377899998100474,True,True,True,True,-1800545.4859306812,1800545.4859306812,-1.567517145408049,1.567517145408049,-0.01567517145408049
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_poisson,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,,114866079.21356876,,,,7.999988156370819e-07,True,False,False,True,,,,,
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_poisson_break_interaction,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,,114866079.21356876,,,,8.999995770864189e-07,True,False,False,True,,,,,
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,regularized_tweedie,7,2018,2020,2024,False,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",False,7,2.0,6,not_applicable_by_design,not_applicable_by_design,"Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.","Only 7 calendar diagonals are available, giving 2 potential rolling folds after 5 training diagonals; the frozen minimum is 3 validation folds.",2018,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,,114866079.21356876,,,,7.999988156370819e-07,True,False,False,True,,,,,
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,,114866079.21356876,,,,0.008463399994070642,True,False,False,True,,,,,
short_stable_no_break,14,20260830,constant,short,stable,False,none,gross,inflation_adjusted_chain_ladder,5,2020,2020,2024,False,failed,applicable_by_design,Classical paired-observation and denominator availability depends on the realised triangle; the frozen estimator must be attempted.,True,5,,6,insufficient_development_history,insufficient_development_history,ValueError: No paired observations are available for development 5 to 6.,ValueError: No paired observations are available for development 5 to 6.,2020,2024,False,True,False,502327656.47543824,114866079.21356876,617193735.689007,,114866079.21356876,,,,0.014154700002109166,True,False,False,True,,,,,
