scenario_id,simulation_id,accident_year,basis,tail_type,structural_break,expected_loss_prior_ultimate,paid_to_date,pricing_assumption_version,inflation_scenario,clause_type,seed,development_year_at_valuation,benchmark_pattern,benchmark_paid_proportion,benchmark_unpaid_proportion,estimated_reserve,estimated_ultimate,model,pattern_source,true_reserve,signed_error
long_stable_break,2,2010,gross,long,True,100871288.0038707,119503413.09514488,pricing_mc_v1,stable,none,20260818,15,long,1.0,0.0,0.0,119503413.09514488,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2011,gross,long,True,104432490.20592418,83093321.15438688,pricing_mc_v1,stable,none,20260818,14,long,1.0,0.0,0.0,83093321.15438688,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2012,gross,long,True,108305367.4370519,109889895.4283036,pricing_mc_v1,stable,none,20260818,13,long,1.0,0.0,0.0,109889895.4283036,bornhuetter_ferguson_standard,fixed_independent_benchmark,0.0,0.0
long_stable_break,2,2013,gross,long,True,113425545.9030388,127761614.46521218,pricing_mc_v1,stable,none,20260818,12,long,1.0,0.0,0.0,127761614.46521218,bornhuetter_ferguson_standard,fixed_independent_benchmark,446184.9473190704,-446184.9473190704
long_stable_break,2,2014,gross,long,True,117501139.9891271,89515562.60218142,pricing_mc_v1,stable,none,20260818,11,long,1.0,0.0,0.0,89515562.60218142,bornhuetter_ferguson_standard,fixed_independent_benchmark,3098689.406721486,-3098689.406721486
long_stable_break,2,2015,gross,long,True,122000871.3771718,79218793.43142524,pricing_mc_v1,stable,none,20260818,10,long,1.0,0.0,0.0,79218793.43142524,bornhuetter_ferguson_standard,fixed_independent_benchmark,6071350.748524531,-6071350.748524531
long_stable_break,2,2016,gross,long,True,126220445.19066969,114677732.21695071,pricing_mc_v1,stable,none,20260818,9,long,0.9,0.09999999999999998,12622044.519066965,127299776.73601767,bornhuetter_ferguson_standard,fixed_independent_benchmark,23154247.03450932,-10532202.515442355
long_stable_break,2,2017,gross,long,True,132089196.91777472,88698445.25479782,pricing_mc_v1,stable,none,20260818,8,long,0.8400000000000001,0.15999999999999992,21134271.506843943,109832716.76164176,bornhuetter_ferguson_standard,fixed_independent_benchmark,24881108.346907232,-3746836.840063289
long_stable_break,2,2018,gross,long,True,130689144.48843049,108767543.90260863,pricing_mc_v1,stable,none,20260818,7,long,0.79,0.20999999999999996,27444720.342570398,136212264.24517903,bornhuetter_ferguson_standard,fixed_independent_benchmark,16713180.484689604,10731539.857880794
long_stable_break,2,2019,gross,long,True,134860025.69951147,109984492.33490616,pricing_mc_v1,stable,none,20260818,6,long,0.73,0.27,36412206.9388681,146396699.27377427,bornhuetter_ferguson_standard,fixed_independent_benchmark,31553840.73109836,4858366.207769737
long_stable_break,2,2020,gross,long,True,142404342.28372154,103452818.49641038,pricing_mc_v1,stable,none,20260818,5,long,0.66,0.33999999999999997,48417476.37646532,151870294.8728757,bornhuetter_ferguson_standard,fixed_independent_benchmark,48102679.79352334,314796.58294197917
long_stable_break,2,2021,gross,long,True,147626847.88170663,67459965.57292514,pricing_mc_v1,stable,none,20260818,4,long,0.5700000000000001,0.42999999999999994,63479544.58913384,130939510.16205898,bornhuetter_ferguson_standard,fixed_independent_benchmark,84022310.47138783,-20542765.882253997
